order_id,customer_id,order_date,order_status,payment_method,total_amount
576,84,2024-12-18,Delivered,COD,516701
577,615,2024-06-27,Cancelled,UPI,285878
578,1615,2024-08-31,Cancelled,COD,118770
579,315,2025-02-13,Shipped,Credit Card,88974
580,1303,2024-06-16,Cancelled,Credit Card,241475
581,129,2025-06-06,Cancelled,NetBanking,214277
582,1528,2025-03-20,Delivered,NetBanking,84080
583,15,2025-04-28,Delivered,COD,389739
584,1231,2024-07-10,Cancelled,NetBanking,63936
585,714,2024-09-20,Shipped,UPI,109648
586,1265,2024-05-13,Cancelled,UPI,332011
587,1484,2024-04-06,Returned,Credit Card,67874
588,1674,2024-10-07,Shipped,COD,36119
589,1472,2024-07-20,Returned,UPI,140
590,1822,2026-01-16,Returned,Credit Card,63202
591,212,2024-03-06,Cancelled,COD,346152
592,1231,2025-04-11,Shipped,Credit Card,245430
593,192,2025-03-02,Delivered,Credit Card,53210
594,993,2024-10-30,Shipped,Credit Card,271934
595,1615,2024-10-29,Returned,COD,159689
596,701,2024-08-20,Shipped,Credit Card,84748
597,969,2024-08-01,Delivered,UPI,74190
598,1802,2025-12-03,Shipped,UPI,438524
599,990,2025-12-13,Delivered,NetBanking,514261
600,1882,2025-06-09,Cancelled,UPI,118758
601,1818,2024-09-23,Cancelled,Credit Card,292718
602,975,2025-07-28,Returned,Credit Card,110801
603,625,2025-07-10,Returned,Credit Card,294195
604,367,2025-05-01,Delivered,COD,73482
605,209,2024-12-17,Returned,NetBanking,224744
606,639,2026-01-01,Delivered,UPI,32642
607,1680,2024-03-16,Cancelled,Credit Card,361060
608,726,2024-12-16,Returned,UPI,462799
609,1785,2024-09-04,Returned,UPI,404591
610,232,2025-04-17,Returned,NetBanking,330078
611,1974,2025-03-06,Shipped,NetBanking,244958
612,1106,2024-03-08,Returned,NetBanking,294054
613,569,2024-03-24,Shipped,NetBanking,182291
614,649,2025-12-03,Returned,UPI,402770
615,383,2025-05-18,Cancelled,Credit Card,152548
616,1134,2025-01-30,Cancelled,UPI,387162
617,1237,2025-05-08,Delivered,UPI,115856
618,1745,2025-03-15,Shipped,UPI,90614
619,615,2025-08-13,Cancelled,COD,72647
620,713,2026-02-06,Returned,NetBanking,445098
621,81,2024-04-01,Cancelled,UPI,105854
622,1669,2025-12-25,Delivered,Credit Card,257673
623,952,2025-04-19,Cancelled,COD,197174
624,1845,2026-02-09,Shipped,Credit Card,477570
625,690,2025-02-13,Delivered,NetBanking,384416
626,1312,2025-01-08,Delivered,NetBanking,290649
627,841,2024-06-04,Cancelled,COD,67924
628,997,2024-10-14,Returned,COD,138388
629,542,2024-09-25,Returned,UPI,47140
630,1877,2024-04-07,Cancelled,UPI,97884
631,562,2025-09-21,Shipped,NetBanking,354116
632,463,2024-04-17,Cancelled,Credit Card,51258
633,1542,2024-04-01,Shipped,COD,241780
634,401,2026-02-17,Returned,UPI,31394
635,988,2025-08-28,Cancelled,NetBanking,293436
636,317,2025-09-28,Returned,UPI,299898
637,564,2024-09-05,Shipped,UPI,400101
638,101,2024-03-27,Delivered,NetBanking,260564
639,644,2025-12-13,Shipped,Credit Card,99189
640,214,2024-03-15,Cancelled,NetBanking,6450
641,1907,2025-12-14,Delivered,COD,375114
642,1513,2025-08-15,Shipped,NetBanking,204830
643,726,2024-05-09,Cancelled,Credit Card,39518
644,31,2025-09-29,Delivered,Credit Card,233540
645,1292,2026-02-05,Shipped,NetBanking,169220
646,1989,2025-02-26,Shipped,Credit Card,311958
647,1857,2024-04-15,Shipped,UPI,111304
648,731,2024-08-05,Delivered,NetBanking,134226
649,99,2025-09-13,Returned,Credit Card,229258
650,1004,2025-02-17,Delivered,NetBanking,176090
651,1733,2025-07-25,Delivered,UPI,240942
652,1197,2024-08-25,Shipped,UPI,164447
653,87,2025-07-27,Returned,Credit Card,329492
654,1246,2024-12-19,Returned,UPI,266913
655,504,2025-08-02,Cancelled,NetBanking,43927
656,689,2026-01-23,Returned,COD,198537
657,1627,2026-02-09,Shipped,COD,24322
658,598,2024-06-05,Cancelled,Credit Card,144291
659,1018,2024-04-26,Delivered,UPI,332245
660,1910,2026-02-02,Delivered,NetBanking,166308
661,895,2024-05-17,Cancelled,NetBanking,46626
662,117,2025-02-10,Cancelled,Credit Card,291046
663,883,2024-03-04,Cancelled,COD,409325
664,593,2025-07-22,Cancelled,NetBanking,174976
665,407,2026-01-15,Shipped,UPI,281416
666,1418,2026-02-10,Shipped,Credit Card,286783
667,1470,2024-06-13,Cancelled,COD,121426
668,1585,2025-05-31,Shipped,Credit Card,250635
669,500,2026-01-06,Shipped,Credit Card,151565
670,709,2024-11-12,Cancelled,COD,222578
671,1104,2025-06-16,Returned,COD,278018
672,409,2024-12-12,Delivered,COD,14693
673,678,2024-08-06,Cancelled,Credit Card,7082
674,1316,2025-03-23,Shipped,Credit Card,303230
675,1423,2026-02-01,Shipped,NetBanking,235278
676,1879,2025-12-08,Shipped,NetBanking,46112
677,464,2024-04-05,Shipped,NetBanking,208496
678,1172,2025-05-14,Shipped,UPI,160344
679,455,2024-04-22,Shipped,COD,182808
680,856,2026-02-02,Shipped,UPI,32084
681,140,2026-01-17,Returned,COD,112400
682,506,2025-12-31,Cancelled,NetBanking,260118
683,1881,2024-03-17,Cancelled,Credit Card,484406
684,1935,2024-06-26,Returned,NetBanking,123155
685,885,2024-11-27,Delivered,Credit Card,50938
686,597,2025-06-12,Returned,COD,147125
687,518,2025-10-14,Returned,UPI,124188
688,807,2024-07-23,Returned,NetBanking,43198
689,1019,2024-09-07,Delivered,NetBanking,163072
690,1568,2024-08-11,Returned,NetBanking,77710
691,1431,2024-07-30,Returned,COD,170082
692,1217,2025-10-08,Delivered,UPI,299498
693,9,2024-05-16,Shipped,UPI,264486
694,1478,2025-02-09,Delivered,COD,309422
695,1443,2026-02-10,Shipped,COD,7588
696,279,2024-12-15,Returned,UPI,119670
697,1052,2024-03-02,Shipped,Credit Card,495416
698,1578,2025-10-25,Shipped,Credit Card,191647
699,974,2025-03-15,Cancelled,UPI,112230
700,1272,2025-08-12,Delivered,NetBanking,193568
701,582,2024-06-29,Shipped,NetBanking,261948
702,800,2025-09-20,Shipped,NetBanking,239452
703,349,2025-03-10,Returned,Credit Card,284958
704,1995,2025-01-15,Delivered,UPI,210668
705,1120,2025-08-03,Returned,Credit Card,54191
706,393,2025-12-22,Returned,Credit Card,116839
707,240,2024-08-04,Cancelled,COD,20659
708,1104,2024-04-19,Shipped,NetBanking,139024
709,1001,2024-07-08,Cancelled,COD,396711
710,1672,2024-12-06,Returned,UPI,49915
711,1279,2024-05-06,Returned,NetBanking,190763
712,1530,2025-12-21,Delivered,UPI,281531
713,1222,2025-03-14,Delivered,UPI,290909
714,1664,2025-10-01,Delivered,Credit Card,40663
715,564,2024-04-26,Returned,NetBanking,127219
716,310,2024-03-04,Shipped,NetBanking,130990
717,1697,2024-12-26,Shipped,Credit Card,169241
718,192,2025-11-02,Shipped,UPI,144628
719,1968,2025-05-11,Shipped,Credit Card,231712
720,950,2024-12-23,Returned,Credit Card,385518
721,1491,2025-05-23,Shipped,COD,140789
722,268,2026-02-02,Shipped,COD,345549
723,892,2025-10-25,Cancelled,UPI,355133
724,374,2025-06-24,Delivered,NetBanking,48841
725,369,2025-12-05,Cancelled,NetBanking,110786
726,1186,2025-03-07,Shipped,UPI,172850
727,297,2024-10-15,Shipped,UPI,150216
728,248,2024-07-28,Shipped,COD,217656
729,1828,2025-09-01,Shipped,Credit Card,97385
730,576,2025-11-05,Delivered,NetBanking,62537
731,875,2024-08-03,Returned,COD,95012
732,396,2025-11-29,Delivered,UPI,222343
733,1210,2025-02-03,Returned,Credit Card,459261
734,584,2024-04-13,Returned,UPI,361430
735,1893,2026-02-21,Cancelled,UPI,18758
736,25,2025-12-10,Delivered,NetBanking,506165
737,1036,2025-12-16,Returned,NetBanking,215516
738,1440,2025-01-09,Shipped,NetBanking,366283
739,1898,2024-05-30,Shipped,COD,312102
740,1725,2024-08-05,Shipped,UPI,314351
741,820,2024-03-02,Delivered,UPI,397790
742,156,2025-04-05,Returned,Credit Card,73564
743,1193,2025-05-12,Shipped,COD,138076
744,74,2024-07-25,Cancelled,NetBanking,58183
745,1117,2024-06-25,Shipped,UPI,432538
746,427,2024-05-09,Cancelled,Credit Card,72982
747,1937,2025-04-12,Delivered,UPI,149699
748,1481,2025-04-11,Returned,UPI,258785
749,1718,2026-02-18,Delivered,UPI,49905
750,1238,2024-04-12,Cancelled,COD,95814
751,1363,2024-10-28,Returned,UPI,286245
752,66,2024-03-22,Shipped,Credit Card,247154
753,918,2024-06-27,Delivered,COD,196637
754,1595,2024-06-08,Returned,Credit Card,153005
755,337,2025-11-19,Shipped,NetBanking,340867
756,779,2024-11-14,Cancelled,COD,32445
757,1338,2024-08-12,Delivered,NetBanking,72208
758,1721,2024-09-14,Returned,Credit Card,569530
759,1241,2024-06-16,Shipped,UPI,31494
760,447,2025-05-21,Shipped,Credit Card,56436
761,1407,2024-09-25,Cancelled,Credit Card,296080
762,133,2024-12-02,Cancelled,Credit Card,23348
763,988,2025-10-31,Delivered,UPI,7164
764,1256,2024-10-13,Shipped,NetBanking,179084
765,52,2025-10-15,Shipped,NetBanking,189679
766,384,2025-12-01,Delivered,UPI,392712
767,920,2025-12-10,Delivered,Credit Card,21330
768,1380,2024-04-24,Delivered,COD,117231
769,871,2025-04-28,Shipped,COD,307944
770,330,2024-06-24,Cancelled,Credit Card,266160
771,1081,2025-02-02,Cancelled,Credit Card,227387
772,1373,2025-05-11,Delivered,NetBanking,251221
773,777,2024-05-09,Delivered,COD,1211
774,975,2024-08-10,Shipped,NetBanking,91750
775,190,2025-05-30,Cancelled,UPI,214068
776,1245,2024-03-30,Shipped,UPI,162726
777,201,2025-02-23,Shipped,COD,210734
778,1543,2025-02-20,Cancelled,COD,307154
779,1370,2025-05-14,Returned,NetBanking,147618
780,1171,2025-05-27,Cancelled,NetBanking,215451
781,406,2025-08-29,Cancelled,COD,127892
782,573,2026-02-10,Delivered,COD,48881
783,1862,2024-04-02,Cancelled,Credit Card,305991
784,1579,2024-05-17,Cancelled,NetBanking,92558
785,1080,2025-10-30,Returned,Credit Card,153834
786,1098,2025-11-19,Cancelled,COD,326533
787,654,2026-02-14,Delivered,NetBanking,174248
788,1784,2024-11-21,Delivered,UPI,288682
789,1706,2024-10-17,Delivered,Credit Card,132129
790,1380,2025-06-10,Delivered,Credit Card,111732
791,281,2024-05-22,Returned,NetBanking,76046
792,1343,2025-02-27,Shipped,COD,188025
793,845,2024-10-19,Returned,Credit Card,176335
794,440,2025-05-17,Cancelled,Credit Card,119586
795,1412,2024-10-17,Delivered,UPI,243657
796,984,2025-06-21,Returned,COD,117998
797,1930,2024-12-18,Shipped,COD,113952
798,898,2025-07-18,Cancelled,UPI,437336
799,1232,2024-03-22,Cancelled,COD,293110
800,233,2025-01-23,Returned,COD,147633
801,1612,2024-05-07,Returned,UPI,45103
802,581,2024-07-12,Shipped,UPI,300299
803,1436,2025-04-29,Cancelled,NetBanking,310254
804,368,2025-01-26,Delivered,Credit Card,250137
805,1874,2025-08-11,Returned,NetBanking,132923
806,1099,2024-05-27,Delivered,Credit Card,264031
807,287,2026-01-28,Returned,NetBanking,52691
808,338,2025-09-04,Delivered,UPI,74512
809,1872,2026-02-20,Shipped,NetBanking,238979
810,68,2024-10-19,Shipped,NetBanking,279070
811,1457,2024-04-01,Returned,Credit Card,291217
812,1020,2025-11-24,Shipped,Credit Card,93816
813,654,2025-10-04,Returned,UPI,374593
814,1296,2024-04-02,Cancelled,Credit Card,334290
815,1483,2024-05-12,Delivered,COD,130060
816,1854,2024-06-19,Cancelled,UPI,147580
817,1596,2024-07-16,Cancelled,COD,318865
818,1290,2025-02-24,Shipped,UPI,6521
819,1506,2025-07-28,Shipped,NetBanking,52211
820,685,2025-11-09,Returned,COD,134957
821,319,2026-01-22,Shipped,Credit Card,311384
822,1376,2024-12-20,Shipped,COD,154677
823,1709,2025-09-20,Cancelled,COD,36220
824,583,2025-01-07,Delivered,Credit Card,303680
825,1557,2025-11-02,Cancelled,COD,486470
826,432,2025-07-09,Cancelled,NetBanking,237757
827,1837,2024-06-24,Shipped,Credit Card,147187
828,197,2024-02-29,Shipped,UPI,122119
829,603,2025-11-27,Cancelled,UPI,83612
830,1434,2025-05-14,Cancelled,UPI,128538
831,1571,2024-10-03,Shipped,Credit Card,53195
832,1336,2024-09-19,Cancelled,UPI,143656
833,251,2025-05-31,Returned,NetBanking,244248
834,156,2025-05-13,Cancelled,COD,265612
835,566,2025-09-15,Cancelled,COD,257494
836,1519,2025-12-10,Shipped,Credit Card,424193
837,521,2024-08-31,Cancelled,UPI,156700
838,680,2024-05-26,Shipped,NetBanking,268136
839,423,2025-04-16,Delivered,COD,529412
840,1817,2025-05-24,Shipped,COD,267342
841,159,2024-11-20,Shipped,NetBanking,179833
842,916,2025-05-12,Delivered,COD,264974
843,1,2024-09-13,Delivered,UPI,124767
844,508,2026-02-12,Cancelled,COD,51232
845,1227,2025-04-04,Cancelled,UPI,386291
846,1493,2024-11-08,Delivered,UPI,137327
847,1813,2024-12-28,Delivered,COD,132104
848,547,2026-01-01,Shipped,NetBanking,583519
849,1425,2026-02-03,Cancelled,Credit Card,765259
850,1557,2024-03-02,Shipped,Credit Card,183039
851,1437,2024-10-10,Cancelled,COD,223802
852,1177,2024-12-20,Shipped,UPI,41371
853,1319,2024-08-05,Cancelled,UPI,126082
854,879,2024-06-16,Delivered,COD,328392
855,802,2025-12-20,Returned,COD,77618
856,1304,2024-08-10,Returned,Credit Card,60631
857,1060,2025-06-15,Delivered,COD,122159
858,553,2025-03-01,Returned,UPI,419642
859,1348,2025-01-31,Cancelled,NetBanking,137038
860,1328,2025-07-16,Shipped,NetBanking,67666
861,1717,2024-08-13,Delivered,UPI,234502
862,1895,2025-07-26,Cancelled,NetBanking,221047
863,1168,2025-12-01,Delivered,UPI,199772
864,1180,2024-02-29,Returned,NetBanking,385415
865,124,2025-05-03,Delivered,COD,134670
866,665,2024-11-11,Returned,NetBanking,149804
867,765,2024-08-02,Cancelled,UPI,273918
868,37,2026-02-05,Cancelled,NetBanking,468107
869,95,2025-04-06,Cancelled,UPI,54116
870,940,2024-03-31,Shipped,NetBanking,416400
871,1929,2025-04-30,Delivered,NetBanking,252642
872,34,2025-07-29,Delivered,NetBanking,157967
873,1759,2024-03-12,Delivered,NetBanking,223448
874,1098,2025-12-20,Returned,COD,10659
875,1209,2025-06-10,Cancelled,COD,63267
876,1324,2025-01-18,Shipped,COD,178450
877,1549,2025-12-31,Cancelled,NetBanking,233574
878,1587,2025-12-01,Delivered,COD,232266
879,1053,2025-12-19,Shipped,UPI,348434
880,738,2024-11-01,Shipped,COD,437755
881,850,2024-10-06,Shipped,COD,515124
882,1876,2024-07-14,Delivered,Credit Card,184856
883,358,2024-05-10,Delivered,NetBanking,325337
884,1915,2025-02-01,Returned,COD,239489
885,1844,2024-11-24,Delivered,UPI,127558
886,943,2025-11-28,Delivered,NetBanking,326149
887,1798,2026-02-01,Cancelled,UPI,83293
888,1643,2025-12-05,Returned,NetBanking,134122
889,284,2025-01-26,Returned,NetBanking,45216
890,974,2024-03-13,Shipped,COD,167531
891,1008,2025-04-12,Delivered,COD,268368
892,1485,2024-05-20,Delivered,COD,126700
893,574,2024-06-24,Returned,Credit Card,64193
894,1596,2024-08-08,Returned,Credit Card,135138
895,1330,2025-05-06,Returned,COD,286183
896,1034,2024-05-19,Returned,UPI,175922
897,1910,2025-11-30,Delivered,Credit Card,324092
898,1446,2025-04-17,Cancelled,NetBanking,432996
899,1099,2025-01-01,Shipped,COD,281983
900,444,2024-11-23,Cancelled,Credit Card,42391
901,983,2025-04-17,Delivered,Credit Card,94561
902,674,2025-08-05,Returned,UPI,93345
903,1677,2024-05-21,Shipped,UPI,453452
904,1683,2025-05-11,Cancelled,COD,389091
905,999,2024-06-04,Shipped,Credit Card,81924
906,533,2025-03-22,Cancelled,COD,130560
907,1287,2025-02-15,Returned,Credit Card,568422
908,337,2025-09-02,Returned,COD,159747
909,1162,2025-01-03,Shipped,UPI,118309
910,1122,2024-03-11,Cancelled,NetBanking,194227
911,802,2026-02-07,Returned,Credit Card,90567
912,1577,2025-05-02,Returned,Credit Card,159374
913,218,2024-10-20,Cancelled,Credit Card,463844
914,520,2024-11-22,Cancelled,NetBanking,19228
915,1414,2025-11-25,Shipped,UPI,237542
916,1940,2024-03-08,Cancelled,UPI,25029
917,1259,2025-05-05,Returned,UPI,384491
918,522,2024-10-05,Delivered,NetBanking,321175
919,1673,2025-03-16,Shipped,UPI,176654
920,1363,2025-09-27,Delivered,Credit Card,111376
921,1481,2024-03-15,Returned,UPI,229791
922,1723,2026-01-12,Shipped,NetBanking,278249
923,957,2025-07-22,Returned,NetBanking,228338
924,344,2026-01-10,Delivered,UPI,107190
925,939,2026-01-08,Delivered,UPI,470134
926,392,2025-03-13,Cancelled,COD,55746
927,1496,2024-07-06,Delivered,Credit Card,355829
928,602,2024-12-18,Returned,NetBanking,295128
929,780,2025-10-06,Shipped,Credit Card,179429
930,1767,2025-10-30,Cancelled,UPI,60233
931,1844,2025-02-08,Cancelled,Credit Card,291256
932,1998,2025-10-16,Shipped,COD,43577
933,1946,2024-02-29,Delivered,UPI,240010
934,1625,2024-08-15,Shipped,UPI,97902
935,168,2025-02-22,Delivered,COD,163948
936,759,2024-06-05,Cancelled,COD,245420
937,330,2025-09-30,Returned,UPI,77492
938,1766,2025-12-01,Shipped,COD,134717
939,1955,2024-08-21,Returned,NetBanking,199971
940,1003,2024-04-13,Returned,Credit Card,317699
941,1321,2024-08-05,Delivered,COD,40384
942,866,2025-09-17,Shipped,Credit Card,421256
943,407,2025-07-13,Returned,Credit Card,332705
944,677,2025-03-01,Cancelled,Credit Card,64344
945,250,2026-02-03,Delivered,UPI,419193
946,1995,2025-08-14,Shipped,COD,59032
947,1974,2024-05-24,Shipped,Credit Card,136500
948,948,2025-10-11,Shipped,UPI,122036
949,1779,2025-01-06,Delivered,NetBanking,75219
950,279,2025-05-03,Cancelled,COD,247212
951,1888,2025-04-12,Shipped,UPI,1238
952,1113,2025-10-25,Delivered,Credit Card,225354
953,1799,2024-05-02,Shipped,COD,157997
954,612,2024-04-30,Returned,UPI,273172
955,1561,2025-06-29,Cancelled,UPI,165025
956,1885,2024-03-15,Returned,UPI,206281
957,274,2025-11-05,Shipped,NetBanking,60663
958,1775,2025-03-19,Shipped,NetBanking,29226
959,310,2025-05-19,Cancelled,UPI,8377
960,1161,2024-05-31,Returned,UPI,240534
961,1034,2024-11-02,Delivered,COD,281365
962,1856,2025-12-08,Delivered,UPI,110462
963,595,2025-10-26,Returned,Credit Card,83227
964,1312,2025-11-10,Returned,COD,39390
965,866,2024-04-12,Returned,UPI,221994
966,785,2026-02-07,Cancelled,COD,239654
967,1343,2025-01-03,Shipped,NetBanking,152126
968,1358,2024-03-15,Delivered,COD,25878
969,429,2026-01-23,Returned,COD,145474
970,1657,2024-03-16,Delivered,Credit Card,402183
971,1263,2025-09-15,Delivered,UPI,101726
972,617,2024-12-28,Cancelled,NetBanking,179786
973,1280,2025-06-04,Cancelled,Credit Card,224769
974,1770,2025-05-01,Shipped,UPI,318556
975,1424,2024-10-23,Returned,Credit Card,36069
976,1645,2025-08-13,Delivered,COD,352517
977,733,2024-12-05,Delivered,UPI,122961
978,210,2024-10-12,Delivered,UPI,272359
979,873,2025-10-14,Cancelled,UPI,166919
980,1398,2025-04-17,Delivered,NetBanking,145304
981,447,2024-06-18,Shipped,NetBanking,232539
982,1677,2025-08-18,Cancelled,COD,226432
983,524,2024-11-03,Shipped,UPI,127784
984,985,2024-05-06,Cancelled,UPI,125064
985,1217,2026-01-01,Delivered,NetBanking,28722
986,1153,2024-07-04,Delivered,COD,40865
987,319,2024-08-07,Returned,COD,64942
988,1824,2024-10-19,Shipped,UPI,249330
989,464,2026-02-23,Shipped,COD,58624
990,510,2025-10-20,Shipped,COD,220868
991,1713,2025-06-07,Cancelled,Credit Card,180949
992,1001,2025-02-12,Shipped,COD,240798
993,1468,2025-02-22,Returned,Credit Card,89068
994,1040,2024-12-23,Returned,UPI,268962
995,1524,2025-11-23,Returned,Credit Card,279303
996,1992,2025-08-29,Delivered,COD,500138
997,1794,2024-07-08,Shipped,COD,166221
998,1955,2026-02-16,Returned,NetBanking,892
999,1031,2024-05-20,Cancelled,COD,58717
1000,882,2025-06-20,Shipped,UPI,126993
1001,731,2025-07-20,Cancelled,NetBanking,70247
1002,1258,2024-04-24,Cancelled,NetBanking,233516
1003,419,2025-07-29,Delivered,COD,34752
1004,1903,2025-02-13,Cancelled,UPI,347453
1005,1178,2024-08-05,Shipped,NetBanking,282872
1006,148,2024-08-07,Cancelled,UPI,287357
1007,705,2026-01-14,Returned,Credit Card,11959
1008,1315,2024-04-21,Cancelled,Credit Card,131470
1009,1335,2024-11-20,Cancelled,UPI,205834
1010,1633,2024-07-26,Delivered,NetBanking,382284
1011,662,2025-11-23,Delivered,COD,145128
1012,1434,2024-11-13,Cancelled,COD,57922
1013,1599,2025-03-08,Cancelled,UPI,370245
1014,466,2024-03-10,Cancelled,Credit Card,451889
1015,215,2024-07-19,Cancelled,NetBanking,297964
1016,302,2025-05-01,Returned,UPI,339110
1017,903,2025-03-01,Delivered,NetBanking,278785
1018,70,2024-11-13,Cancelled,COD,345516
1019,345,2024-05-10,Returned,UPI,213988
1020,1062,2025-12-25,Delivered,Credit Card,236207
1021,146,2025-06-25,Cancelled,Credit Card,421394
1022,1873,2025-12-23,Delivered,NetBanking,281031
1023,710,2024-11-28,Shipped,NetBanking,346226
1024,206,2025-06-13,Delivered,COD,140413
1025,909,2025-05-31,Delivered,UPI,127484
1026,626,2024-06-25,Shipped,COD,255809
1027,781,2024-04-08,Returned,COD,199936
1028,622,2024-08-19,Returned,COD,59806
1029,1656,2025-08-05,Delivered,COD,9546
1030,804,2025-10-25,Cancelled,UPI,167694
1031,1874,2025-03-15,Delivered,NetBanking,71894
1032,140,2025-07-15,Returned,UPI,26625
1033,1616,2025-05-12,Returned,COD,127369
1034,1554,2025-11-08,Cancelled,UPI,200138
1035,1327,2025-08-18,Cancelled,UPI,435216
1036,1384,2025-12-28,Returned,NetBanking,114586
1037,83,2026-01-04,Delivered,UPI,202596
1038,759,2024-04-04,Cancelled,COD,139548
1039,1494,2024-07-18,Cancelled,COD,24408
1040,497,2025-12-07,Delivered,Credit Card,73805
1041,118,2025-06-28,Shipped,UPI,53581
1042,1179,2025-09-04,Shipped,NetBanking,308995
1043,1828,2024-06-22,Returned,COD,270985
1044,1275,2025-03-01,Delivered,UPI,106545
1045,910,2025-12-03,Shipped,Credit Card,342251
1046,1040,2025-07-14,Delivered,UPI,225082
