inv_id,product_id,stock_in,stock_out,updated_at
931,312,12,34,2025-12-08
932,410,3,14,2024-11-10
933,74,34,37,2024-08-07
934,491,47,39,2024-08-12
935,248,24,38,2025-12-25
936,315,41,43,2025-05-14
937,487,44,13,2025-09-18
938,168,9,25,2025-04-13
939,314,3,28,2025-09-02
940,225,23,16,2025-08-17
941,214,11,27,2024-09-14
942,137,45,37,2024-02-27
943,352,23,47,2025-09-01
944,271,22,22,2025-12-24
945,426,21,17,2025-10-16
946,421,19,23,2024-04-24
947,490,39,10,2025-01-19
948,144,22,4,2024-05-04
949,449,22,8,2024-04-21
950,259,43,21,2024-12-01
951,55,1,30,2025-04-27
952,131,29,9,2025-02-18
953,425,50,0,2024-05-29
954,172,48,0,2025-06-30
955,79,13,22,2024-08-28
956,316,36,16,2025-04-27
957,332,47,9,2025-06-18
958,235,11,39,2025-08-19
959,20,21,15,2024-05-06
960,270,44,43,2025-02-08
961,116,39,36,2024-07-28
962,75,33,49,2024-11-15
963,300,24,18,2025-10-26
964,249,41,13,2024-06-21
965,34,11,40,2024-06-23
966,326,10,43,2025-07-25
967,76,1,29,2024-06-14
968,443,23,24,2024-04-22
969,197,39,19,2024-08-23
970,450,2,18,2024-11-26
971,46,37,22,2025-11-13
972,69,18,6,2024-05-17
973,266,27,6,2025-02-01
974,494,21,26,2024-10-29
975,362,11,26,2025-04-02
976,490,1,24,2025-01-11
977,462,15,0,2024-05-07
978,26,36,34,2024-10-13
979,198,26,3,2026-01-10
980,182,39,23,2025-10-09
981,395,21,19,2025-08-14
982,311,42,32,2025-07-04
983,341,49,37,2025-02-26
984,193,11,32,2024-09-05
985,170,13,38,2026-02-08
986,341,36,10,2025-11-11
987,39,47,49,2025-07-16
988,380,28,1,2025-08-06
989,263,38,15,2025-07-16
990,221,1,44,2024-05-10
991,15,43,5,2025-06-08
992,342,8,14,2025-09-13
993,320,30,35,2024-12-26
994,72,15,4,2026-02-23
995,325,19,22,2025-09-21
996,289,20,32,2024-08-10
997,253,41,2,2024-06-12
998,447,28,10,2024-07-27
999,151,25,11,2025-07-25
1000,393,48,50,2025-12-22
1001,267,8,14,2025-09-29
1002,453,9,36,2024-08-06
1003,471,22,22,2025-07-25
1004,225,49,35,2025-11-17
1005,196,6,33,2024-12-27
1006,56,3,6,2025-05-21
1007,139,49,25,2025-12-10
1008,152,11,31,2026-01-01
1009,202,30,44,2025-03-27
1010,54,43,45,2025-10-07
1011,20,50,12,2024-07-09
1012,334,15,47,2024-08-30
1013,149,29,27,2024-12-01
1014,71,12,13,2024-09-07
1015,452,7,6,2025-04-14
1016,277,45,8,2024-03-23
1017,104,43,10,2024-09-06
1018,415,15,28,2025-05-20
1019,476,33,15,2025-11-27
1020,160,17,44,2024-11-08
1021,53,35,49,2025-10-01
1022,23,26,16,2024-05-07
1023,115,26,11,2025-11-16
1024,301,23,18,2024-06-08
1025,245,3,8,2025-08-04
1026,326,43,37,2025-11-05
1027,360,8,18,2024-03-07
1028,7,40,23,2025-01-09
1029,442,3,41,2024-07-28
1030,302,41,21,2024-04-03
1031,494,14,38,2025-03-08
1032,248,31,9,2024-04-15
1033,480,43,43,2025-07-18
1034,266,16,22,2024-07-31
1035,336,37,16,2024-07-16
1036,87,35,3,2024-05-09
1037,200,26,0,2025-06-21
1038,387,17,38,2024-06-02
1039,490,40,24,2026-02-06
1040,210,14,0,2025-03-21
1041,446,21,33,2024-08-15
1042,220,36,16,2025-04-03
1043,149,50,28,2025-02-12
1044,432,48,18,2024-07-01
1045,97,34,31,2025-11-29
1046,142,3,50,2024-11-26
1047,419,8,14,2025-11-13
1048,319,29,48,2024-11-15
1049,125,25,24,2024-03-19
1050,35,43,34,2025-11-10
1051,407,42,40,2025-03-17
1052,351,27,29,2024-08-25
1053,132,40,26,2024-05-20
1054,147,7,1,2024-11-30
1055,228,49,50,2024-04-23
1056,74,35,4,2024-12-20
1057,61,6,5,2024-05-11
1058,400,2,3,2024-05-12
1059,316,7,27,2025-10-17
1060,332,46,46,2024-05-31
1061,118,27,35,2024-12-06
1062,244,20,36,2025-01-15
1063,68,17,13,2025-02-16
1064,91,35,15,2025-12-09
1065,358,21,31,2025-12-22
1066,333,39,15,2025-06-19
1067,80,50,29,2025-11-01
1068,74,40,42,2025-10-30
1069,322,7,8,2025-12-12
1070,196,12,13,2025-04-03
1071,69,27,48,2024-06-23
1072,298,23,44,2024-12-14
1073,6,30,49,2024-07-10
1074,233,44,0,2025-12-11
1075,291,46,46,2024-04-27
1076,258,36,30,2025-11-30
1077,159,8,46,2025-02-21
1078,170,31,50,2025-01-23
1079,493,15,46,2025-04-24
1080,487,40,44,2025-04-14
1081,450,49,15,2025-01-13
1082,301,40,41,2024-03-17
1083,367,33,39,2024-09-28
1084,392,14,36,2024-09-07
1085,172,46,6,2025-02-06
1086,446,46,48,2026-01-10
1087,318,46,29,2025-09-21
1088,364,41,6,2025-08-13
1089,416,44,2,2024-04-19
1090,46,20,48,2024-10-02
1091,208,8,34,2024-05-06
1092,197,13,16,2025-11-28
1093,320,33,47,2025-05-09
1094,251,45,16,2025-11-03
1095,234,22,12,2025-01-24
1096,203,44,9,2024-12-19
1097,183,5,23,2024-04-26
1098,325,44,46,2024-05-25
1099,408,38,49,2025-11-09
1100,333,44,20,2026-02-21
1101,9,40,13,2025-11-18
1102,378,36,12,2025-08-28
1103,197,33,28,2024-10-08
1104,316,19,31,2025-10-07
1105,34,0,31,2025-07-30
1106,280,45,23,2024-10-21
1107,397,6,14,2024-04-20
1108,148,4,38,2024-04-29
1109,90,50,24,2024-12-08
1110,430,30,25,2024-05-10
1111,423,15,1,2024-07-04
1112,21,45,47,2025-01-30
1113,149,47,25,2025-05-10
1114,232,34,39,2024-03-23
1115,444,7,13,2025-09-02
1116,243,4,27,2025-07-09
1117,15,42,36,2025-10-25
1118,426,32,32,2025-04-28
1119,135,4,0,2024-11-28
1120,259,29,46,2026-01-19
1121,388,5,9,2024-03-06
1122,65,19,10,2024-05-26
1123,1,34,40,2025-01-24
1124,490,41,24,2025-11-27
1125,76,36,5,2025-05-18
1126,375,20,50,2024-05-22
1127,113,29,40,2025-04-23
1128,223,20,14,2025-09-05
1129,1,0,46,2025-03-09
1130,295,3,33,2024-07-04
1131,70,8,11,2024-11-10
1132,208,30,45,2025-09-28
1133,8,39,28,2024-05-30
1134,450,35,8,2024-04-28
1135,80,7,11,2024-06-25
1136,168,49,9,2025-12-23
1137,185,31,27,2025-01-30
1138,376,13,44,2024-08-17
1139,407,10,25,2025-12-03
1140,17,19,0,2025-11-26
1141,107,3,8,2024-07-13
1142,208,9,19,2024-05-17
1143,15,14,42,2024-06-25
1144,388,44,15,2025-06-25
1145,275,11,9,2025-12-17
1146,127,3,2,2025-05-28
1147,153,49,26,2024-04-09
1148,146,40,44,2024-10-11
1149,285,19,19,2025-03-23
1150,171,1,48,2026-01-10
1151,95,3,26,2025-10-20
1152,7,48,30,2024-05-24
1153,389,19,31,2025-01-28
1154,185,21,11,2025-08-01
1155,294,39,46,2024-03-26
1156,480,40,37,2024-06-21
1157,160,50,33,2024-05-04
1158,284,22,19,2024-09-13
1159,428,50,28,2024-06-14
1160,341,5,3,2025-02-21
1161,421,48,50,2026-01-15
1162,475,40,43,2025-11-07
1163,108,3,24,2024-07-24
1164,115,30,35,2025-05-12
1165,5,49,47,2024-11-30
1166,446,16,37,2025-03-12
1167,164,4,5,2025-01-19
1168,366,26,39,2024-08-06
1169,33,17,44,2025-04-22
1170,97,32,15,2024-12-10
1171,326,38,46,2024-03-15
1172,315,41,6,2025-05-14
1173,308,32,42,2025-07-05
1174,240,7,44,2025-11-11
1175,84,19,4,2025-10-06
1176,135,29,29,2025-11-10
1177,199,20,6,2025-03-24
1178,234,8,15,2024-09-19
1179,159,30,8,2024-07-01
1180,309,46,26,2025-03-20
1181,384,30,49,2025-05-31
1182,327,3,4,2026-01-19
1183,427,18,14,2024-04-11
1184,415,8,35,2025-10-15
1185,338,9,42,2026-01-19
1186,394,25,18,2025-04-22
1187,467,18,40,2025-11-29
1188,130,20,44,2024-12-19
1189,316,18,0,2025-11-30
1190,499,33,23,2024-06-25
1191,162,12,32,2026-01-30
1192,45,26,16,2025-11-11
1193,146,27,49,2024-09-01
1194,185,27,47,2024-05-26
1195,37,50,34,2026-01-02
1196,126,2,8,2024-08-02
1197,340,48,16,2026-02-24
1198,305,49,11,2025-01-16
1199,93,11,15,2024-10-11
1200,243,36,42,2025-10-09
1201,343,6,40,2025-07-07
1202,1,31,38,2024-03-21
1203,317,18,30,2025-08-19
1204,313,0,3,2024-07-03
1205,401,16,32,2025-12-11
1206,346,40,27,2024-09-09
1207,228,49,40,2024-04-07
1208,385,2,33,2025-06-02
1209,75,36,32,2025-10-31
1210,429,20,29,2024-08-30
1211,139,32,6,2024-06-18
1212,45,28,43,2025-01-02
1213,361,6,32,2025-12-18
1214,317,39,11,2025-11-21
1215,109,4,46,2025-11-06
1216,467,16,42,2024-11-30
1217,442,5,36,2025-05-18
1218,129,29,31,2025-09-29
1219,407,20,30,2024-03-31
1220,86,18,1,2025-02-03
1221,63,20,17,2024-02-29
1222,143,17,32,2024-04-04
1223,92,30,2,2025-11-02
1224,309,33,18,2024-10-27
1225,135,42,48,2024-09-30
1226,178,26,38,2025-06-06
1227,293,1,1,2025-01-14
1228,479,37,9,2025-07-16
1229,129,16,10,2025-04-28
1230,134,10,41,2025-02-21
1231,319,9,28,2024-07-06
1232,441,19,0,2025-07-16
1233,219,2,8,2024-08-21
1234,317,46,25,2025-12-21
1235,205,18,45,2025-12-15
1236,43,21,28,2025-07-04
1237,9,14,10,2024-06-26
1238,488,1,32,2025-09-13
1239,213,9,17,2025-05-29
1240,278,42,1,2024-08-19
1241,168,30,35,2024-03-31
1242,426,5,26,2024-09-07
1243,202,38,47,2025-02-17
1244,144,1,39,2025-11-11
1245,129,15,46,2024-09-11
1246,438,50,1,2025-10-18
1247,206,46,46,2025-06-12
1248,55,41,47,2025-08-03
1249,88,2,50,2025-12-11
1250,370,7,42,2025-01-19
1251,484,47,35,2025-03-16
1252,39,23,7,2026-02-26
1253,378,40,21,2026-01-04
1254,10,11,50,2025-09-23
1255,213,30,35,2025-12-11
1256,15,48,8,2025-02-17
1257,395,50,3,2024-10-07
1258,34,9,7,2025-05-08
1259,493,18,4,2025-01-22
1260,181,38,5,2024-09-11
1261,135,27,43,2024-09-10
1262,362,31,28,2025-02-22
1263,308,11,29,2025-02-16
1264,289,10,12,2024-04-08
1265,477,16,48,2024-12-25
1266,295,23,21,2025-02-07
1267,196,31,31,2025-04-20
1268,110,44,41,2024-09-25
1269,37,1,36,2025-03-28
1270,126,6,1,2025-11-03
1271,91,19,36,2024-06-29
1272,394,21,25,2024-07-10
1273,131,18,49,2024-07-27
1274,152,4,30,2025-02-04
1275,272,6,15,2024-06-21
1276,381,26,24,2024-11-17
1277,375,44,47,2024-09-23
1278,116,19,11,2024-09-05
1279,55,4,45,2025-02-14
1280,452,20,35,2024-04-12
1281,426,25,6,2025-02-27
1282,287,39,13,2025-07-01
1283,219,7,39,2025-12-01
1284,276,46,7,2024-10-01
1285,367,37,26,2026-01-07
1286,24,28,42,2024-05-31
1287,29,35,1,2025-07-31
1288,108,48,41,2025-09-02
1289,137,48,35,2025-06-09
1290,159,21,26,2025-05-29
1291,425,26,4,2025-11-24
1292,317,41,44,2025-04-11
1293,61,23,38,2024-03-25
1294,126,17,40,2025-07-12
1295,189,40,9,2025-08-28
1296,332,20,3,2025-08-01
1297,292,10,15,2026-02-06
1298,382,37,31,2024-09-02
1299,29,13,49,2024-08-17
1300,481,43,27,2024-04-28
1301,268,26,31,2026-01-10
1302,55,42,3,2025-12-25
1303,52,43,4,2026-01-14
1304,459,14,31,2025-05-11
1305,481,35,39,2025-06-19
1306,400,43,16,2025-10-21
1307,42,25,0,2025-05-20
1308,45,28,17,2025-08-04
1309,48,17,47,2024-10-16
1310,32,16,31,2025-11-06
1311,184,27,41,2025-04-18
1312,477,17,4,2026-02-04
1313,463,23,4,2025-09-24
1314,356,47,27,2024-12-17
1315,418,48,46,2025-01-12
1316,239,9,13,2025-05-20
1317,337,3,34,2024-08-19
1318,452,19,41,2024-03-18
1319,359,19,40,2025-03-10
1320,9,48,40,2024-12-12
1321,78,18,13,2025-02-23
1322,369,45,23,2024-06-13
1323,460,45,1,2024-08-23
1324,21,15,38,2026-01-19
1325,127,34,50,2025-01-16
1326,217,43,35,2024-03-17
1327,259,25,47,2025-12-31
1328,104,45,43,2024-04-30
1329,482,50,27,2024-05-15
1330,291,17,3,2026-02-22
1331,363,9,42,2025-03-03
1332,202,20,17,2025-09-15
1333,421,38,33,2025-10-11
1334,271,49,7,2025-03-05
1335,22,22,50,2024-05-15
1336,247,37,20,2024-05-22
1337,153,13,42,2024-05-28
1338,230,0,37,2026-02-19
1339,379,11,21,2025-03-10
1340,104,15,38,2024-08-06
1341,278,44,10,2025-03-06
1342,245,44,23,2024-03-07
1343,439,15,13,2025-07-15
1344,499,31,19,2025-09-04
1345,78,30,7,2024-06-05
1346,353,3,29,2024-04-20
1347,360,2,5,2025-12-29
1348,10,24,26,2024-07-15
1349,296,28,40,2024-09-16
1350,465,28,27,2025-08-29
1351,464,14,8,2025-05-21
1352,367,29,18,2025-05-01
1353,379,18,41,2025-10-06
1354,394,41,30,2024-12-07
1355,7,50,2,2024-04-28
1356,328,23,41,2025-02-07
1357,308,6,10,2025-03-29
1358,8,25,42,2024-11-16
1359,136,2,36,2025-01-29
1360,123,41,0,2024-11-13
1361,439,43,28,2025-06-10
1362,411,29,15,2025-05-25
1363,296,17,25,2024-11-27
1364,151,6,46,2024-10-16
1365,159,38,26,2024-02-27
1366,325,6,13,2024-05-13
1367,454,9,35,2025-07-18
1368,350,44,21,2024-11-15
1369,250,43,27,2024-09-21
1370,199,14,42,2026-01-28
1371,271,27,9,2026-01-16
1372,103,30,45,2025-02-08
1373,199,13,0,2024-06-10
1374,116,24,42,2024-09-23
1375,465,18,22,2024-10-23
1376,271,5,49,2025-07-18
1377,404,1,32,2024-05-23
1378,241,29,41,2025-05-09
1379,393,14,45,2025-12-23
1380,213,28,13,2025-12-21
1381,260,42,42,2025-08-10
1382,439,44,8,2024-12-12
1383,61,9,3,2026-01-19
1384,315,45,26,2025-04-24
1385,250,36,30,2025-04-25
1386,66,26,3,2024-08-16
1387,417,25,26,2024-02-29
1388,61,4,6,2024-07-20
1389,384,11,22,2025-02-06
1390,345,49,21,2025-02-09
1391,403,22,47,2024-08-13
1392,382,3,30,2025-05-21
1393,82,17,41,2024-04-08
1394,60,33,46,2025-09-09
1395,112,47,49,2024-07-09
1396,101,44,24,2025-02-18
1397,61,0,4,2024-03-07
1398,274,31,9,2024-05-23
1399,4,23,34,2025-02-07
1400,378,19,22,2025-11-17
1401,385,28,47,2025-12-26
1402,44,16,24,2025-06-20
1403,353,25,33,2025-05-08
1404,354,39,39,2025-04-12
1405,265,49,28,2025-05-11
1406,358,22,4,2024-05-08
1407,369,30,15,2024-12-29
1408,134,0,4,2026-02-19
1409,228,38,20,2024-04-07
1410,152,35,24,2025-11-08
1411,330,2,2,2025-09-05
1412,217,8,22,2025-12-28
1413,137,43,38,2026-02-02
1414,342,17,32,2026-02-17
1415,81,38,12,2025-06-28
1416,290,11,43,2025-08-13
1417,195,10,40,2024-08-23
1418,232,23,33,2025-05-03
1419,499,37,32,2024-09-12
1420,388,43,32,2025-10-02
1421,126,26,28,2025-07-10
1422,305,13,6,2025-12-09
1423,394,37,30,2025-04-17
1424,276,34,49,2024-10-16
1425,378,46,40,2025-05-09
1426,454,3,22,2024-09-21
1427,287,27,9,2024-05-24
1428,26,27,17,2025-11-09
1429,80,34,30,2024-11-27
1430,335,0,5,2025-01-22
1431,453,31,12,2026-01-12
1432,119,27,21,2025-02-21
1433,62,45,45,2024-03-28
1434,21,32,6,2024-06-20
1435,244,43,22,2025-05-02
1436,19,40,21,2025-10-04
1437,174,28,31,2025-08-11
1438,78,21,14,2024-09-24
1439,47,8,22,2025-07-12
1440,218,26,33,2024-10-11
1441,69,13,15,2025-03-12
1442,293,3,1,2024-12-15
1443,275,0,6,2025-07-29
1444,121,44,25,2024-03-11
1445,138,46,41,2025-08-06
1446,432,50,26,2025-06-24
1447,131,47,35,2025-04-01
1448,460,8,7,2024-09-09
1449,387,11,38,2024-04-24
1450,356,4,7,2025-12-06
1451,449,7,48,2024-12-11
1452,355,30,46,2025-02-14
1453,138,38,42,2024-03-03
1454,448,8,39,2025-01-04
1455,481,43,35,2025-12-13
1456,7,45,15,2025-03-10
1457,51,14,39,2025-11-28
1458,86,31,31,2024-08-31
1459,247,26,13,2025-05-19
1460,204,44,32,2024-07-16
1461,138,4,25,2025-01-05
1462,397,3,27,2024-09-16
1463,365,45,28,2025-02-14
1464,384,29,7,2024-04-09
1465,241,23,8,2025-03-29
1466,324,48,17,2024-09-21
1467,311,16,32,2025-02-26
1468,5,28,5,2025-02-07
1469,39,22,39,2024-12-25
1470,396,14,1,2024-05-28
1471,474,5,12,2025-12-13
1472,408,9,30,2026-01-08
1473,272,35,34,2025-08-29
1474,254,48,36,2024-05-15
1475,356,38,0,2024-10-23
1476,473,8,33,2025-02-24
1477,239,4,36,2024-10-22
1478,50,33,23,2024-03-11
1479,360,50,49,2026-02-22
1480,130,19,15,2025-06-11
1481,399,20,14,2025-04-18
1482,31,2,32,2025-01-22
1483,482,19,38,2025-12-18
1484,225,47,17,2025-02-19
1485,235,19,16,2025-07-16
1486,53,14,1,2024-10-26
1487,389,3,49,2024-02-28
1488,123,29,29,2024-08-09
1489,292,12,0,2024-07-29
1490,9,43,12,2025-12-22
1491,396,12,2,2025-07-06
1492,236,6,19,2025-07-24
1493,184,18,1,2025-09-25
1494,365,45,44,2025-09-08
1495,62,50,31,2026-01-07
1496,213,48,46,2024-12-20
1497,322,6,15,2024-11-01
1498,163,23,19,2024-08-26
1499,41,39,42,2025-10-19
1500,188,40,48,2024-04-28
1501,420,42,35,2024-11-12
1502,382,44,46,2025-11-02
1503,302,32,47,2024-11-07
1504,313,44,23,2026-02-09
1505,291,42,17,2025-05-03
1506,68,43,40,2025-02-22
1507,311,23,19,2025-09-21
1508,15,4,46,2025-07-31
1509,68,27,14,2025-03-10
1510,439,35,9,2025-06-13
1511,305,12,26,2025-04-07
1512,339,34,5,2024-12-16
1513,383,7,18,2026-02-18
1514,424,19,26,2024-08-14
1515,405,42,7,2025-02-09
1516,474,28,29,2024-08-13
1517,128,29,21,2024-06-01
1518,80,3,15,2025-09-03
1519,483,31,45,2025-12-28
1520,78,10,26,2025-09-19
1521,164,34,18,2024-05-03
1522,157,48,43,2024-08-14
1523,49,15,17,2025-08-20
1524,56,25,0,2025-06-06
1525,338,31,6,2024-03-19
1526,354,2,18,2025-10-01
1527,428,10,43,2024-05-10
1528,238,42,38,2025-11-24
1529,289,4,40,2024-05-18
1530,465,4,4,2025-01-07
1531,35,45,39,2024-05-27
1532,72,17,13,2025-09-17
1533,354,24,30,2025-03-28
1534,434,41,11,2025-09-07
1535,500,0,46,2025-10-06
1536,216,47,4,2025-05-04
1537,410,1,26,2024-09-06
1538,394,35,35,2024-12-01
1539,363,35,18,2025-07-02
1540,441,24,44,2024-09-08
1541,133,22,18,2024-03-08
1542,361,5,4,2025-11-29
1543,25,27,28,2025-07-20
1544,256,39,13,2025-01-16
1545,117,39,11,2025-12-19
1546,333,29,41,2026-02-03
1547,485,39,45,2024-10-13
1548,314,2,37,2025-02-01
1549,363,31,3,2024-06-07
1550,165,45,9,2024-08-30
1551,103,15,9,2025-10-31
1552,324,14,32,2025-12-24
1553,29,7,41,2026-02-19
1554,58,29,48,2024-04-13
1555,392,3,39,2026-02-12
1556,282,47,30,2025-12-22
1557,236,29,39,2025-03-13
1558,81,45,6,2024-11-28
1559,301,45,13,2026-01-26
1560,19,24,7,2024-09-20
1561,171,0,40,2025-10-02
1562,285,32,35,2024-05-17
1563,246,45,3,2025-03-31
1564,335,4,41,2025-09-14
1565,161,45,15,2026-02-10
1566,54,47,14,2025-10-23
1567,425,22,13,2024-09-28
1568,357,24,27,2025-02-03
1569,295,15,28,2024-11-20
1570,104,19,11,2024-05-04
1571,267,6,10,2025-03-28
1572,351,41,45,2025-01-05
1573,116,39,6,2025-02-23
1574,295,31,22,2025-12-22
1575,258,48,30,2024-06-14
1576,65,37,24,2025-12-22
1577,170,47,30,2025-08-13
1578,143,46,48,2025-09-01
1579,255,0,22,2025-12-28
1580,404,11,27,2025-10-21
1581,135,9,5,2024-10-10
1582,405,17,9,2024-12-16
1583,449,17,37,2025-05-03
1584,131,23,42,2025-06-27
1585,6,23,22,2025-05-15
1586,209,21,46,2024-04-03
1587,479,6,3,2025-04-08
1588,469,35,17,2024-09-12
1589,121,29,26,2025-03-07
1590,412,38,0,2025-11-20
1591,36,25,37,2024-03-02
1592,386,37,39,2025-04-25
1593,125,41,30,2025-01-02
1594,28,50,48,2024-06-17
1595,383,32,27,2024-09-25
1596,342,45,45,2025-02-18
1597,499,13,1,2025-07-13
1598,317,30,30,2024-08-01
1599,82,48,11,2025-02-16
1600,177,5,12,2025-12-01
1601,21,34,27,2025-12-01
1602,385,12,1,2024-04-13
1603,175,18,48,2025-02-17
1604,429,25,30,2024-09-11
1605,130,14,24,2024-08-09
1606,53,15,20,2025-03-11
1607,333,17,41,2025-12-24
1608,227,18,38,2025-02-21
1609,62,40,7,2024-07-11
1610,139,16,27,2024-05-24
1611,334,46,44,2024-11-28
1612,463,30,36,2024-11-03
1613,316,48,50,2024-04-07
1614,236,15,45,2025-02-28
1615,22,41,2,2024-06-22
1616,174,24,41,2025-01-03
1617,484,35,30,2025-10-02
1618,130,21,13,2025-01-18
1619,450,34,6,2025-09-23
1620,340,18,11,2025-12-31
1621,53,29,3,2025-02-12
1622,445,14,0,2025-05-13
1623,443,1,13,2025-12-17
1624,109,5,15,2026-01-16
1625,87,49,46,2025-08-25
1626,268,9,8,2025-01-28
1627,295,6,36,2025-02-12
1628,24,33,0,2025-12-12
1629,299,37,46,2025-02-11
1630,422,47,24,2025-09-08
1631,213,19,27,2024-04-14
1632,222,47,42,2025-09-26
1633,110,9,17,2024-07-03
1634,475,50,5,2024-04-04
1635,90,35,0,2024-03-24
1636,161,22,18,2025-07-10
1637,125,0,13,2024-05-26
1638,128,2,31,2025-02-06
1639,73,6,23,2024-06-04
1640,415,41,45,2025-04-29
1641,472,45,8,2024-07-08
1642,277,24,27,2025-04-20
1643,48,31,41,2026-02-05
1644,44,41,20,2024-07-19
1645,420,2,30,2025-04-07
1646,231,42,11,2025-09-14
1647,401,49,9,2024-05-03
1648,304,10,10,2025-02-09
1649,489,36,0,2024-12-25
1650,455,38,23,2024-03-18
1651,486,17,50,2025-01-14
1652,327,23,35,2025-03-27
1653,495,31,1,2024-12-23
1654,442,4,15,2024-08-31
1655,463,22,14,2024-05-13
1656,306,37,49,2024-09-21
1657,343,33,47,2024-02-28
1658,184,14,16,2026-02-03
1659,270,50,44,2025-09-15
1660,102,3,8,2025-11-24
1661,140,39,29,2025-10-19
1662,370,32,5,2025-11-22
1663,162,14,38,2025-02-14
1664,227,26,32,2025-03-03
1665,494,12,6,2025-07-01
1666,305,26,2,2024-08-18
1667,497,27,7,2025-10-14
1668,315,18,43,2025-01-28
1669,339,25,8,2024-12-01
1670,235,7,21,2025-02-19
1671,264,26,38,2025-03-21
1672,367,3,14,2026-01-08
1673,201,22,11,2025-07-12
1674,231,20,4,2025-12-13
1675,33,50,29,2025-12-07
1676,6,19,16,2024-06-05
1677,152,20,15,2024-03-24
1678,289,17,18,2024-04-29
1679,169,45,50,2024-04-22
1680,223,18,50,2024-08-23
1681,26,43,27,2025-09-27
1682,157,45,38,2024-12-17
1683,91,17,29,2025-08-31
1684,214,3,25,2025-06-11
1685,109,22,3,2024-12-02
1686,83,1,14,2025-05-02
1687,125,32,7,2024-05-07
1688,289,7,49,2024-10-11
1689,300,9,48,2025-06-11
1690,86,36,37,2024-04-18
1691,176,42,9,2024-04-28
1692,229,20,12,2024-05-21
1693,216,14,39,2024-08-16
1694,452,45,4,2025-10-17
1695,290,16,14,2024-07-06
1696,495,42,49,2024-08-14
1697,363,48,4,2025-03-30
1698,226,22,41,2024-12-08
1699,466,32,21,2026-02-20
1700,352,14,12,2025-11-03
1701,50,19,12,2025-06-29
1702,457,45,6,2024-12-04
1703,444,10,24,2026-01-08
1704,251,19,24,2024-06-24
1705,417,34,46,2024-12-18
1706,339,1,7,2025-10-04
1707,498,13,6,2025-05-15
1708,121,26,40,2025-05-16
1709,102,23,6,2024-08-30
1710,473,27,30,2024-12-03
1711,406,10,44,2024-06-24
1712,51,34,14,2025-03-13
1713,315,49,27,2024-06-29
1714,467,43,8,2024-09-02
1715,297,31,1,2024-07-07
1716,290,13,44,2025-09-25
1717,402,17,14,2025-12-06
1718,306,20,41,2025-07-31
1719,431,47,20,2024-09-24
1720,429,17,36,2024-09-22
1721,56,33,8,2024-10-01
1722,77,40,6,2025-03-01
1723,463,25,24,2025-03-07
1724,276,12,42,2024-04-01
1725,160,43,12,2024-11-01
1726,114,14,6,2026-01-06
1727,395,11,20,2024-05-02
1728,141,18,32,2025-06-22
1729,43,12,28,2025-06-16
1730,370,19,17,2025-01-26
1731,310,16,26,2024-06-01
1732,105,12,19,2024-12-17
1733,160,30,33,2026-02-09
1734,256,3,7,2024-08-15
1735,362,21,9,2025-12-01
1736,257,27,7,2025-05-26
1737,259,29,21,2024-07-01
1738,104,33,31,2025-06-23
1739,163,13,3,2024-10-21
1740,381,4,10,2025-06-10
1741,20,39,46,2025-09-19
1742,385,24,12,2025-06-11
1743,58,24,15,2025-02-12
1744,493,13,43,2025-12-23
1745,460,20,25,2024-10-21
1746,16,1,14,2024-12-27
1747,155,13,36,2025-07-30
1748,2,49,37,2024-04-11
1749,122,48,6,2024-10-01
1750,478,41,7,2025-05-20
1751,417,4,13,2025-11-06
1752,351,26,48,2025-02-02
1753,159,26,16,2025-10-18
1754,266,26,4,2024-06-01
1755,222,33,13,2024-06-09
1756,51,0,48,2025-07-30
1757,260,26,27,2025-05-22
1758,84,45,26,2025-04-14
1759,474,45,50,2024-03-23
1760,252,44,7,2024-06-30
1761,44,8,31,2024-06-25
1762,23,47,34,2025-05-09
1763,296,28,40,2024-10-03
1764,306,46,37,2025-04-29
1765,363,20,29,2025-01-19
1766,2,11,40,2024-04-17
1767,252,43,44,2025-12-24
1768,96,9,4,2025-02-04
1769,488,10,18,2024-09-25
1770,32,20,36,2026-01-21
1771,248,36,34,2025-03-06
1772,308,45,17,2025-01-11
1773,354,9,8,2024-06-27
1774,423,27,19,2025-06-11
1775,15,38,10,2024-09-12
1776,434,23,10,2024-06-18
1777,332,35,5,2025-11-26
1778,256,46,46,2025-10-26
1779,249,8,2,2025-01-21
1780,106,27,36,2024-03-31
1781,197,21,0,2025-04-07
1782,269,35,5,2024-05-18
1783,323,29,27,2024-12-26
1784,279,50,21,2024-11-24
1785,357,7,48,2024-05-01
1786,461,14,0,2024-08-28
1787,424,39,4,2024-04-12
1788,279,32,22,2025-11-25
1789,255,10,36,2025-02-08
1790,322,7,24,2024-12-29
1791,434,39,14,2025-07-05
1792,466,32,10,2025-07-15
1793,439,32,19,2024-11-21
1794,180,32,12,2024-07-01
1795,349,28,49,2025-10-16
1796,461,20,5,2025-03-19
1797,149,39,19,2024-04-10
1798,169,4,35,2024-12-28
1799,206,47,46,2024-12-20
1800,127,9,45,2025-09-11
1801,129,48,42,2024-10-21
1802,452,44,34,2024-06-05
1803,144,31,3,2025-04-10
1804,377,18,29,2025-05-18
1805,329,26,29,2025-01-13
1806,61,3,10,2026-02-21
1807,312,36,20,2025-08-18
