delivery_id,order_id,shipped_date,delivered_date,status
616,616,2024-03-19,2024-03-26,Lost
617,617,2025-11-14,2025-12-13,Lost
618,618,2026-01-19,2026-01-24,Delayed
619,619,2024-12-14,2025-12-31,Delivered
620,620,2024-11-08,2025-03-20,Delivered
621,621,2024-12-19,2025-04-22,Delivered
622,622,2025-12-31,2026-02-14,Delayed
623,623,2025-12-19,2026-02-09,Delivered
624,624,2024-09-24,2025-04-10,Delivered
625,625,2025-12-31,2026-02-02,Lost
626,626,2024-04-30,2025-02-13,Delivered
627,627,2024-11-16,2025-11-03,Lost
628,628,2024-04-26,2025-11-25,Delivered
629,629,2025-03-01,2025-09-13,Delayed
630,630,2025-08-16,2025-12-30,Delayed
631,631,2025-01-25,2025-06-21,Delivered
632,632,2025-02-06,2025-08-20,Delivered
633,633,2026-01-20,2026-01-30,Lost
634,634,2024-06-02,2024-07-29,Delayed
635,635,2024-05-05,2026-01-04,Delayed
636,636,2024-07-20,2025-04-21,Lost
637,637,2025-06-17,2026-02-16,Delayed
638,638,2024-04-19,2025-06-09,Delivered
639,639,2025-11-09,2025-12-26,Delayed
640,640,2025-06-24,2026-01-22,Lost
641,641,2025-05-09,2025-11-07,Delivered
642,642,2025-12-05,2026-02-14,Lost
643,643,2025-12-27,2026-01-20,Delayed
644,644,2025-04-07,2025-12-30,Delivered
645,645,2024-04-12,2026-02-04,Lost
646,646,2025-01-27,2026-02-25,Delivered
647,647,2024-05-04,2025-02-16,Lost
648,648,2024-03-21,2025-01-04,Lost
649,649,2025-06-26,2025-10-25,Lost
650,650,2024-10-15,2025-01-20,Delayed
651,651,2024-06-01,2025-05-29,Delayed
652,652,2025-02-12,2025-09-02,Delivered
653,653,2024-03-16,2025-11-03,Delayed
654,654,2024-10-09,2025-06-29,Delayed
655,655,2025-05-06,2026-01-25,Delivered
656,656,2024-11-08,2025-01-08,Delivered
657,657,2025-09-24,2025-12-12,Delivered
658,658,2025-07-29,2025-08-21,Delivered
659,659,2025-11-05,2026-01-05,Delayed
660,660,2025-11-04,2025-11-11,Delayed
661,661,2024-07-27,2025-04-29,Delivered
662,662,2025-01-07,2025-03-12,Lost
663,663,2025-01-08,2025-05-26,Lost
664,664,2025-10-14,2026-01-09,Lost
665,665,2025-09-17,2026-02-25,Delivered
666,666,2024-03-02,2024-12-09,Delivered
667,667,2024-03-04,2024-05-04,Delivered
668,668,2024-10-27,2025-01-08,Delayed
669,669,2025-01-30,2025-02-06,Lost
670,670,2024-08-17,2025-12-31,Delayed
671,671,2024-11-13,2025-10-26,Delivered
672,672,2024-06-28,2026-02-17,Lost
673,673,2026-01-29,2026-02-10,Delayed
674,674,2025-12-12,2026-02-24,Lost
675,675,2024-05-15,2024-10-13,Delayed
676,676,2024-09-18,2025-02-16,Delayed
677,677,2024-10-28,2025-12-16,Delivered
678,678,2025-03-27,2025-04-12,Delivered
679,679,2024-03-12,2025-04-26,Delivered
680,680,2025-12-16,2025-12-16,Delivered
681,681,2024-09-03,2026-01-22,Delivered
682,682,2024-08-09,2024-08-24,Delivered
683,683,2026-01-22,2026-01-29,Delayed
684,684,2024-06-24,2025-05-07,Lost
685,685,2024-12-22,2025-03-26,Delayed
686,686,2024-07-24,2024-11-14,Delivered
687,687,2025-10-11,2025-10-12,Delayed
688,688,2025-05-22,2026-01-20,Delivered
689,689,2025-05-28,2026-02-06,Lost
690,690,2024-07-05,2024-10-04,Lost
691,691,2024-03-28,2024-04-09,Lost
692,692,2026-01-15,2026-01-28,Delayed
693,693,2025-05-22,2025-12-12,Delayed
694,694,2024-10-09,2025-06-23,Delivered
695,695,2024-09-04,2025-10-02,Delayed
696,696,2024-05-23,2025-12-19,Lost
697,697,2025-04-10,2026-01-29,Lost
698,698,2024-11-08,2025-11-13,Delivered
699,699,2024-09-02,2025-03-26,Delivered
700,700,2024-10-18,2025-04-15,Delayed
701,701,2024-11-28,2025-01-01,Lost
702,702,2025-03-01,2025-08-08,Lost
703,703,2025-01-06,2025-04-16,Delivered
704,704,2025-04-18,2025-12-18,Delivered
705,705,2024-11-27,2025-05-26,Lost
706,706,2024-02-27,2025-09-01,Delivered
707,707,2025-12-13,2025-12-20,Lost
708,708,2025-06-16,2026-02-01,Lost
709,709,2025-09-28,2025-11-21,Delivered
710,710,2025-08-15,2025-10-17,Lost
711,711,2025-12-03,2025-12-24,Lost
712,712,2025-01-10,2025-04-15,Delivered
713,713,2025-04-05,2025-08-01,Delayed
714,714,2025-11-23,2026-01-30,Lost
715,715,2024-06-17,2025-08-21,Delivered
716,716,2025-02-25,2025-04-05,Delivered
717,717,2025-08-12,2025-11-21,Lost
718,718,2025-01-19,2025-07-03,Lost
719,719,2024-12-10,2025-12-23,Lost
720,720,2024-03-15,2025-04-24,Lost
721,721,2026-01-20,2026-01-22,Delayed
722,722,2026-01-12,2026-02-12,Delivered
723,723,2025-12-13,2026-02-03,Lost
724,724,2024-06-03,2025-10-04,Delayed
725,725,2025-02-16,2025-03-17,Delayed
726,726,2024-10-03,2025-03-17,Lost
727,727,2024-12-27,2025-04-02,Delayed
728,728,2025-09-17,2025-10-06,Lost
729,729,2024-11-04,2025-07-14,Delayed
730,730,2026-01-12,2026-02-23,Delivered
731,731,2025-04-14,2025-06-11,Lost
732,732,2025-07-08,2025-12-23,Lost
733,733,2024-06-20,2026-02-26,Delayed
734,734,2024-03-06,2025-07-01,Lost
735,735,2024-10-29,2026-02-15,Lost
736,736,2025-09-14,2026-01-11,Delayed
737,737,2025-04-27,2026-01-06,Lost
738,738,2025-02-13,2026-01-14,Delivered
739,739,2025-12-26,2026-01-01,Delayed
740,740,2024-04-14,2024-09-22,Lost
741,741,2024-12-06,2026-01-28,Delayed
742,742,2025-01-18,2025-04-21,Lost
743,743,2025-07-09,2025-11-07,Lost
744,744,2025-03-25,2025-12-19,Lost
745,745,2025-04-28,2025-07-23,Delayed
746,746,2025-10-01,2025-11-26,Lost
747,747,2024-12-19,2026-02-07,Delayed
748,748,2024-09-24,2025-08-12,Lost
749,749,2025-01-14,2026-01-10,Delivered
750,750,2024-05-17,2024-06-19,Delayed
751,751,2025-06-07,2025-09-02,Lost
752,752,2025-03-08,2025-07-22,Delivered
753,753,2025-08-18,2025-10-23,Delayed
754,754,2024-06-14,2025-08-24,Lost
755,755,2024-08-16,2025-03-29,Delayed
756,756,2024-03-30,2024-06-15,Delayed
757,757,2024-03-19,2024-12-30,Lost
758,758,2024-12-24,2025-02-26,Lost
759,759,2024-10-28,2025-02-01,Delivered
760,760,2025-02-10,2025-10-13,Delayed
761,761,2025-11-13,2025-12-04,Delayed
762,762,2025-01-27,2025-06-19,Delayed
763,763,2024-04-08,2025-07-21,Delayed
764,764,2025-07-21,2025-07-22,Delivered
765,765,2024-09-17,2025-12-23,Delayed
766,766,2024-12-29,2026-01-11,Lost
767,767,2024-05-07,2025-07-06,Delayed
768,768,2025-07-29,2025-11-22,Delayed
769,769,2024-05-29,2025-12-18,Delayed
770,770,2024-03-26,2024-11-29,Delivered
771,771,2024-05-19,2024-12-11,Delivered
772,772,2024-10-26,2025-10-27,Lost
773,773,2025-01-23,2025-05-30,Delivered
774,774,2024-07-21,2025-10-14,Lost
775,775,2025-02-28,2025-11-06,Delivered
776,776,2024-04-09,2025-09-25,Lost
777,777,2025-04-08,2026-02-25,Delayed
778,778,2025-10-30,2025-12-29,Delivered
779,779,2024-11-08,2025-11-22,Delayed
780,780,2025-07-08,2025-08-25,Delayed
781,781,2026-02-06,2026-02-26,Delivered
782,782,2025-06-01,2025-07-21,Delayed
783,783,2025-05-02,2025-11-01,Delivered
784,784,2025-01-01,2025-06-10,Delivered
785,785,2025-10-12,2025-10-28,Delayed
786,786,2025-10-12,2026-01-04,Delayed
787,787,2025-02-13,2025-04-11,Lost
788,788,2026-01-13,2026-01-13,Delivered
789,789,2025-04-12,2025-04-18,Lost
790,790,2024-05-07,2025-08-20,Delivered
791,791,2024-09-06,2025-10-11,Delivered
792,792,2026-01-22,2026-02-01,Lost
793,793,2025-12-26,2026-02-02,Delayed
794,794,2025-06-19,2026-01-16,Lost
795,795,2025-08-26,2025-10-27,Lost
796,796,2025-05-17,2025-06-29,Lost
797,797,2024-08-29,2024-12-22,Delayed
798,798,2026-01-14,2026-02-19,Delivered
799,799,2026-01-14,2026-01-29,Lost
800,800,2025-02-28,2025-06-05,Lost
801,801,2025-12-05,2025-12-07,Delivered
802,802,2025-01-04,2025-04-01,Delayed
803,803,2026-02-26,2026-02-26,Lost
804,804,2024-05-15,2024-08-09,Lost
805,805,2025-07-20,2026-01-03,Delayed
806,806,2024-05-30,2025-06-04,Delayed
807,807,2025-03-08,2025-07-11,Lost
808,808,2026-01-20,2026-02-20,Delivered
809,809,2024-07-05,2025-06-30,Lost
810,810,2026-01-08,2026-02-13,Delivered
811,811,2025-07-19,2025-12-11,Delivered
812,812,2024-03-27,2026-01-04,Lost
813,813,2025-03-22,2025-04-06,Delivered
814,814,2025-09-18,2025-11-19,Delayed
815,815,2025-10-18,2025-12-09,Lost
816,816,2024-12-17,2025-05-31,Lost
817,817,2025-12-05,2025-12-19,Delivered
818,818,2026-01-26,2026-02-11,Delayed
819,819,2024-04-18,2025-10-27,Lost
820,820,2025-05-05,2025-05-15,Lost
821,821,2026-02-24,2026-02-24,Delivered
822,822,2025-07-30,2025-12-18,Delivered
823,823,2024-05-14,2024-07-18,Lost
824,824,2025-09-30,2025-10-16,Lost
825,825,2025-11-16,2026-02-10,Delivered
826,826,2025-03-18,2025-07-27,Delayed
827,827,2026-02-21,2026-02-25,Delayed
828,828,2025-05-21,2025-06-27,Delayed
829,829,2025-04-02,2026-02-08,Delivered
830,830,2025-07-24,2025-11-25,Lost
831,831,2024-03-20,2025-06-11,Lost
832,832,2025-12-11,2026-01-01,Delayed
833,833,2024-09-03,2025-11-14,Delivered
834,834,2024-05-22,2025-08-13,Lost
835,835,2024-06-04,2025-12-20,Delivered
836,836,2024-11-07,2024-12-13,Lost
837,837,2025-06-15,2025-10-21,Lost
838,838,2024-05-26,2024-08-27,Delivered
839,839,2024-11-15,2025-04-03,Delayed
840,840,2024-08-07,2026-01-17,Lost
841,841,2024-11-05,2024-11-16,Delivered
842,842,2025-05-25,2025-06-06,Delayed
843,843,2024-08-04,2025-08-28,Delayed
844,844,2025-06-14,2025-09-19,Lost
845,845,2024-06-28,2025-09-03,Delivered
846,846,2025-09-22,2025-09-28,Delayed
847,847,2024-05-24,2025-07-04,Lost
848,848,2024-07-06,2024-09-15,Delivered
849,849,2024-07-20,2025-10-20,Delayed
850,850,2025-06-16,2025-09-30,Delayed
851,851,2025-11-17,2026-02-07,Lost
852,852,2024-08-17,2024-09-06,Delivered
853,853,2025-08-22,2026-01-08,Delivered
854,854,2025-03-16,2025-12-25,Delivered
855,855,2025-03-04,2025-11-22,Lost
856,856,2025-07-05,2025-10-25,Lost
857,857,2025-07-02,2026-01-15,Lost
858,858,2025-10-23,2025-12-01,Lost
859,859,2025-01-06,2025-10-18,Delivered
860,860,2025-05-20,2025-10-09,Delayed
861,861,2024-10-29,2024-12-29,Delivered
862,862,2024-04-15,2024-08-24,Delayed
863,863,2025-05-23,2025-10-24,Lost
864,864,2024-03-07,2025-03-01,Delivered
865,865,2025-05-15,2026-01-20,Delivered
866,866,2025-04-17,2025-08-01,Lost
867,867,2024-12-13,2025-01-12,Delayed
868,868,2025-09-30,2025-12-14,Lost
869,869,2024-04-28,2024-08-14,Delayed
870,870,2024-06-25,2025-02-09,Delayed
871,871,2025-07-01,2025-09-18,Delivered
872,872,2025-09-19,2025-09-27,Delivered
873,873,2024-08-07,2025-10-14,Delivered
874,874,2025-01-17,2026-01-08,Delivered
875,875,2025-03-03,2025-03-11,Lost
876,876,2024-12-07,2026-01-22,Lost
877,877,2024-05-07,2026-01-01,Delivered
878,878,2024-10-28,2025-03-14,Lost
879,879,2025-08-10,2025-09-26,Delayed
880,880,2025-03-01,2025-07-24,Lost
881,881,2024-04-10,2024-11-07,Delivered
882,882,2025-07-17,2025-09-22,Delayed
883,883,2025-05-07,2026-02-19,Lost
884,884,2025-01-27,2025-04-29,Delivered
885,885,2025-10-14,2025-10-20,Lost
886,886,2025-10-05,2025-10-05,Lost
887,887,2025-07-17,2026-01-21,Lost
888,888,2024-09-25,2026-01-23,Delayed
889,889,2026-02-13,2026-02-17,Lost
890,890,2024-11-11,2026-02-18,Delayed
891,891,2025-01-07,2025-11-13,Lost
892,892,2025-06-26,2025-09-04,Delivered
893,893,2025-01-17,2025-05-26,Delayed
894,894,2025-03-05,2025-10-15,Delivered
895,895,2024-11-04,2025-04-15,Lost
896,896,2024-12-24,2025-01-23,Delivered
897,897,2024-03-22,2024-05-15,Delivered
898,898,2024-12-15,2025-05-25,Delivered
899,899,2025-12-29,2026-01-10,Delayed
900,900,2024-12-02,2025-08-23,Lost
901,901,2024-05-09,2024-11-21,Delivered
902,902,2024-03-05,2025-11-16,Lost
903,903,2025-04-27,2025-12-09,Delivered
904,904,2024-11-23,2025-05-22,Lost
905,905,2025-02-18,2025-11-02,Delivered
906,906,2024-04-26,2026-01-07,Lost
907,907,2025-10-09,2025-10-12,Delayed
908,908,2025-02-05,2025-09-02,Delivered
909,909,2025-12-20,2026-02-13,Delayed
910,910,2024-12-24,2026-01-27,Delivered
911,911,2025-01-20,2025-05-17,Lost
912,912,2025-06-06,2025-08-22,Lost
913,913,2024-03-22,2026-02-16,Lost
914,914,2025-12-05,2026-02-03,Delayed
915,915,2024-08-15,2025-05-31,Delivered
916,916,2025-05-23,2025-09-17,Lost
917,917,2024-06-28,2024-11-19,Delivered
918,918,2025-03-28,2025-03-31,Delivered
919,919,2024-06-30,2024-09-23,Delayed
920,920,2025-07-23,2025-09-23,Delayed
921,921,2025-02-23,2025-04-15,Delayed
922,922,2025-10-27,2025-12-19,Lost
923,923,2024-04-15,2024-09-15,Delayed
924,924,2025-06-11,2025-08-09,Delayed
925,925,2025-06-11,2025-11-01,Delivered
926,926,2024-07-24,2025-08-21,Delayed
927,927,2024-04-06,2024-09-14,Delayed
928,928,2025-08-18,2026-02-25,Delivered
929,929,2024-09-16,2025-02-11,Lost
930,930,2024-12-07,2026-01-07,Delayed
931,931,2024-05-12,2025-01-19,Delivered
932,932,2025-04-30,2025-08-11,Delayed
933,933,2025-10-15,2026-01-30,Delayed
934,934,2024-09-26,2025-01-10,Delayed
935,935,2025-01-16,2025-06-20,Lost
936,936,2025-01-04,2025-12-24,Delivered
937,937,2024-05-05,2024-10-01,Lost
938,938,2026-02-03,2026-02-05,Delayed
939,939,2025-01-27,2025-09-29,Lost
940,940,2024-12-25,2025-11-16,Lost
941,941,2024-03-01,2024-11-23,Lost
942,942,2024-10-18,2025-01-19,Lost
943,943,2024-12-11,2025-01-06,Lost
944,944,2024-08-10,2025-03-19,Delivered
945,945,2025-05-27,2025-10-28,Lost
946,946,2025-06-13,2026-01-31,Lost
947,947,2025-09-22,2026-02-22,Lost
948,948,2024-08-18,2025-11-16,Delivered
949,949,2025-04-16,2026-01-13,Delayed
950,950,2024-06-01,2025-07-27,Delayed
951,951,2024-08-26,2025-09-19,Delayed
952,952,2024-10-16,2025-02-19,Delayed
953,953,2024-09-24,2025-03-03,Delayed
954,954,2024-04-15,2025-03-09,Lost
955,955,2025-04-04,2025-08-05,Delivered
956,956,2025-10-13,2025-10-18,Lost
957,957,2024-02-29,2024-11-03,Delivered
958,958,2024-07-10,2026-02-09,Delayed
959,959,2024-11-21,2025-03-12,Delayed
960,960,2025-04-05,2025-09-24,Delayed
961,961,2025-08-30,2025-10-30,Delivered
962,962,2025-11-09,2026-02-14,Delivered
963,963,2025-07-14,2026-02-10,Delivered
964,964,2025-01-28,2025-09-20,Delayed
965,965,2024-09-25,2025-07-17,Lost
966,966,2024-08-04,2025-03-14,Lost
967,967,2025-06-05,2026-02-07,Delayed
968,968,2025-10-07,2026-02-06,Delivered
969,969,2024-10-21,2025-09-04,Delayed
970,970,2026-01-20,2026-01-25,Delayed
971,971,2024-03-13,2024-11-20,Lost
972,972,2024-06-01,2024-11-03,Lost
973,973,2025-12-31,2026-01-06,Delayed
974,974,2025-05-16,2025-11-23,Lost
975,975,2024-10-08,2025-11-26,Lost
976,976,2024-12-14,2025-02-27,Delivered
977,977,2025-11-26,2026-01-27,Lost
978,978,2024-06-08,2025-10-07,Delivered
979,979,2024-04-20,2024-09-05,Delayed
980,980,2025-08-13,2025-09-05,Delivered
981,981,2025-05-06,2025-12-04,Lost
982,982,2025-12-11,2026-01-12,Delayed
983,983,2024-11-05,2025-08-15,Lost
984,984,2025-02-04,2026-02-21,Delivered
985,985,2026-01-03,2026-01-14,Delayed
986,986,2024-11-02,2025-04-20,Delayed
987,987,2025-04-09,2025-11-30,Lost
988,988,2025-12-07,2026-02-06,Delayed
989,989,2025-04-18,2025-05-29,Delayed
990,990,2025-06-04,2026-02-05,Delayed
991,991,2025-06-13,2026-01-15,Delivered
992,992,2024-12-17,2025-09-08,Delayed
993,993,2025-10-21,2026-01-25,Delayed
994,994,2024-10-07,2025-11-16,Lost
995,995,2024-12-17,2025-03-24,Lost
996,996,2024-04-29,2024-09-08,Delivered
997,997,2025-08-20,2025-08-22,Delivered
998,998,2024-07-05,2025-07-08,Delivered
999,999,2025-06-08,2025-07-03,Delivered
1000,1000,2024-12-15,2025-10-28,Delivered
1001,1001,2025-02-06,2025-06-20,Delayed
1002,1002,2025-04-28,2025-08-10,Lost
1003,1003,2025-03-03,2025-03-16,Delayed
1004,1004,2024-12-05,2025-08-25,Delayed
1005,1005,2024-07-07,2024-12-30,Delivered
1006,1006,2025-08-07,2025-11-11,Lost
1007,1007,2024-07-18,2025-12-07,Delayed
1008,1008,2024-03-22,2025-09-20,Delivered
1009,1009,2025-01-31,2025-08-02,Delivered
1010,1010,2025-12-29,2026-01-30,Delivered
1011,1011,2025-02-08,2025-10-30,Lost
1012,1012,2024-09-01,2024-11-21,Delayed
1013,1013,2025-06-28,2025-12-21,Delayed
1014,1014,2025-01-25,2025-03-17,Delayed
1015,1015,2025-11-15,2025-12-05,Delayed
1016,1016,2025-05-02,2026-02-09,Delivered
1017,1017,2024-11-15,2026-01-23,Delivered
1018,1018,2024-12-27,2025-03-08,Delivered
1019,1019,2025-05-03,2025-12-30,Lost
1020,1020,2026-02-06,2026-02-14,Delayed
1021,1021,2025-04-29,2025-10-20,Delivered
1022,1022,2025-07-05,2025-10-25,Delayed
1023,1023,2025-02-11,2025-07-17,Lost
1024,1024,2024-10-05,2025-05-10,Delivered
1025,1025,2024-05-24,2024-09-12,Delivered
1026,1026,2025-03-01,2025-07-22,Delayed
1027,1027,2025-12-31,2026-02-15,Delivered
1028,1028,2024-08-24,2025-09-06,Lost
1029,1029,2025-05-15,2025-12-18,Delayed
1030,1030,2025-08-30,2026-02-02,Delivered
1031,1031,2024-05-09,2025-08-17,Lost
1032,1032,2024-12-24,2025-08-08,Delivered
1033,1033,2025-10-12,2025-12-05,Delivered
1034,1034,2025-07-09,2025-12-16,Delivered
1035,1035,2025-06-25,2026-02-07,Delayed
1036,1036,2025-03-13,2025-10-29,Delivered
1037,1037,2025-06-19,2026-01-17,Delivered
1038,1038,2024-10-30,2025-03-29,Delivered
1039,1039,2025-10-12,2025-11-13,Lost
1040,1040,2025-09-28,2025-10-04,Lost
1041,1041,2024-09-24,2025-10-02,Lost
1042,1042,2024-04-15,2024-12-04,Delivered
1043,1043,2024-06-17,2025-02-05,Lost
1044,1044,2025-04-09,2026-02-15,Delayed
1045,1045,2024-06-29,2026-01-31,Lost
1046,1046,2025-07-14,2025-12-05,Lost
1047,1047,2026-01-03,2026-01-22,Delivered
1048,1048,2025-04-15,2025-05-04,Delayed
1049,1049,2024-03-24,2024-04-17,Delayed
1050,1050,2024-03-28,2024-12-02,Delivered
1051,1051,2024-03-25,2025-06-20,Delayed
1052,1052,2024-08-07,2025-10-25,Lost
1053,1053,2025-04-27,2025-12-16,Delayed
1054,1054,2025-01-01,2026-02-23,Delivered
1055,1055,2024-04-01,2025-10-25,Delivered
1056,1056,2024-08-20,2025-02-05,Delayed
1057,1057,2025-06-29,2025-10-18,Delivered
1058,1058,2024-08-04,2024-10-10,Delivered
1059,1059,2024-12-24,2025-09-14,Delayed
1060,1060,2024-12-02,2025-07-17,Delivered
1061,1061,2025-06-18,2026-01-26,Delayed
1062,1062,2025-02-23,2025-09-01,Delivered
1063,1063,2025-04-05,2025-08-20,Delivered
1064,1064,2025-07-05,2025-07-12,Delayed
1065,1065,2026-02-19,2026-02-22,Lost
1066,1066,2024-09-22,2025-06-16,Lost
1067,1067,2024-08-04,2025-01-20,Delayed
1068,1068,2025-12-28,2026-01-09,Delivered
1069,1069,2025-10-30,2026-01-19,Lost
1070,1070,2024-06-20,2026-01-10,Delayed
1071,1071,2025-01-05,2025-05-14,Delivered
1072,1072,2025-01-24,2026-02-22,Delivered
1073,1073,2024-06-11,2025-12-05,Lost
1074,1074,2024-06-26,2025-11-11,Delivered
1075,1075,2024-06-17,2025-06-20,Lost
1076,1076,2025-08-30,2025-12-26,Delivered
1077,1077,2024-05-28,2024-08-21,Lost
1078,1078,2026-01-30,2026-02-15,Lost
1079,1079,2025-03-23,2026-02-01,Delivered
1080,1080,2026-02-25,2026-02-25,Delivered
1081,1081,2025-12-09,2026-01-20,Lost
1082,1082,2025-01-11,2025-11-10,Delayed
1083,1083,2024-06-29,2025-07-21,Delivered
1084,1084,2024-11-03,2024-12-26,Delivered
1085,1085,2024-04-06,2025-08-10,Delayed
1086,1086,2025-03-15,2026-01-09,Lost
1087,1087,2025-11-30,2026-01-18,Lost
1088,1088,2025-04-12,2025-12-30,Delayed
1089,1089,2024-10-23,2024-12-20,Delayed
1090,1090,2024-04-08,2025-01-10,Lost
1091,1091,2025-04-17,2025-11-13,Delayed
1092,1092,2025-01-23,2025-07-18,Lost
1093,1093,2025-06-21,2025-12-07,Lost
1094,1094,2025-07-03,2025-10-18,Delayed
1095,1095,2025-06-10,2025-09-29,Delayed
1096,1096,2025-01-02,2025-05-20,Delivered
1097,1097,2025-09-03,2025-09-28,Delivered
1098,1098,2025-08-29,2026-01-22,Delayed
1099,1099,2024-08-29,2026-01-08,Delayed
1100,1100,2024-12-05,2025-05-18,Lost
1101,1101,2025-01-25,2025-09-21,Delayed
1102,1102,2024-06-16,2025-09-14,Delivered
1103,1103,2024-12-09,2026-01-18,Lost
1104,1104,2024-05-29,2025-05-16,Delivered
1105,1105,2026-02-13,2026-02-19,Delivered
1106,1106,2026-02-03,2026-02-19,Delivered
1107,1107,2025-11-06,2026-02-12,Delivered
1108,1108,2026-02-09,2026-02-20,Delivered
1109,1109,2024-08-29,2025-08-03,Delivered
1110,1110,2024-06-03,2024-06-15,Delayed
1111,1111,2024-04-30,2025-11-24,Delayed
1112,1112,2025-10-14,2025-11-23,Lost
1113,1113,2024-11-21,2024-11-22,Delivered
1114,1114,2025-09-29,2025-11-29,Delayed
1115,1115,2024-09-15,2025-11-21,Lost
1116,1116,2024-07-02,2026-01-26,Delayed
1117,1117,2024-03-07,2025-09-18,Lost
1118,1118,2025-05-09,2025-09-24,Delivered
1119,1119,2025-04-08,2025-05-27,Lost
1120,1120,2024-11-15,2025-12-03,Delivered
1121,1121,2024-05-26,2025-09-30,Delayed
1122,1122,2024-07-14,2024-10-06,Delayed
1123,1123,2024-07-13,2025-08-24,Delayed
1124,1124,2025-10-25,2025-10-28,Delivered
1125,1125,2024-11-20,2025-09-29,Delivered
1126,1126,2025-07-17,2026-01-23,Lost
1127,1127,2024-12-28,2025-03-08,Delayed
1128,1128,2024-10-12,2025-04-12,Lost
1129,1129,2025-07-31,2025-10-13,Delayed
1130,1130,2024-11-03,2025-08-01,Delivered
1131,1131,2025-10-18,2025-10-22,Delayed
1132,1132,2025-10-19,2026-01-08,Lost
1133,1133,2024-09-09,2025-06-10,Lost
1134,1134,2025-08-27,2025-10-16,Delayed
1135,1135,2024-03-30,2025-10-28,Delayed
1136,1136,2024-03-13,2024-09-17,Delayed
1137,1137,2024-05-18,2025-07-07,Lost
1138,1138,2025-05-25,2026-02-01,Delivered
1139,1139,2026-02-05,2026-02-20,Delayed
1140,1140,2025-02-21,2025-04-05,Delayed
1141,1141,2025-03-28,2025-04-13,Delayed
1142,1142,2024-12-16,2025-09-21,Lost
1143,1143,2024-03-28,2026-02-01,Delivered
1144,1144,2025-01-30,2025-12-01,Delivered
1145,1145,2025-03-10,2026-01-16,Delayed
1146,1146,2024-08-05,2024-08-21,Delayed
1147,1147,2024-12-01,2026-01-17,Lost
1148,1148,2025-10-30,2026-02-26,Delayed
1149,1149,2025-03-29,2025-06-22,Delivered
1150,1150,2025-02-05,2025-09-30,Delivered
1151,1151,2024-06-29,2024-09-30,Delayed
1152,1152,2025-11-23,2025-12-15,Delayed
1153,1153,2025-02-23,2025-12-13,Delayed
1154,1154,2024-12-09,2026-01-10,Delivered
1155,1155,2026-01-18,2026-01-25,Lost
1156,1156,2025-05-14,2026-02-09,Delayed
1157,1157,2024-07-26,2024-10-28,Delivered
1158,1158,2025-10-24,2025-11-19,Lost
1159,1159,2025-01-16,2025-09-14,Delivered
1160,1160,2024-04-14,2025-01-08,Delivered
1161,1161,2024-09-23,2025-09-03,Delivered
1162,1162,2026-02-12,2026-02-23,Delivered
1163,1163,2025-10-01,2025-10-24,Delayed
1164,1164,2026-02-08,2026-02-15,Lost
1165,1165,2025-03-06,2025-10-21,Delivered
1166,1166,2024-08-08,2025-08-07,Lost
1167,1167,2025-08-27,2025-08-31,Lost
1168,1168,2025-09-06,2025-12-30,Lost
1169,1169,2024-07-16,2024-10-27,Delivered
1170,1170,2025-12-17,2026-02-19,Delayed
1171,1171,2024-08-20,2025-12-14,Lost
1172,1172,2025-09-03,2025-10-09,Lost
1173,1173,2025-10-13,2025-12-29,Lost
1174,1174,2024-03-25,2026-02-22,Delayed
1175,1175,2025-05-12,2025-08-07,Lost
1176,1176,2025-11-28,2026-02-03,Delayed
1177,1177,2024-11-20,2025-04-27,Delivered
1178,1178,2024-04-11,2024-06-20,Delayed
1179,1179,2026-01-22,2026-02-23,Delivered
1180,1180,2025-06-06,2025-08-03,Delayed
1181,1181,2025-07-08,2026-02-14,Delayed
1182,1182,2024-12-01,2025-03-10,Delivered
1183,1183,2025-02-22,2025-12-30,Lost
1184,1184,2024-07-29,2025-08-24,Lost
1185,1185,2024-07-05,2024-10-28,Lost
1186,1186,2025-02-10,2026-02-21,Delayed
1187,1187,2024-07-08,2024-11-11,Delayed
1188,1188,2025-09-23,2026-01-29,Delayed
1189,1189,2024-10-31,2026-01-11,Delayed
1190,1190,2024-03-11,2024-04-21,Delayed
